Date,BidAsk,Vol,Open,High,Low,Close
2022-09-19 11:30:18,19,98,3883.75,3884.0,3883.75,3884.0
2022-09-19 11:30:20,-1,93,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:30:22,58,188,3884.0,3884.25,3884.0,3884.25
2022-09-19 11:30:24,42,81,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:30:26,-18,152,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:30:28,-34,238,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:30:30,27,75,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:30:32,-23,114,3884.25,3884.25,3884.0,3884.0
2022-09-19 11:30:34,69,232,3883.75,3884.25,3883.75,3884.25
2022-09-19 11:30:36,22,113,3884.0,3884.25,3884.0,3884.25
2022-09-19 11:30:38,-24,161,3884.75,3884.75,3884.25,3884.25
2022-09-19 11:30:40,45,114,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:30:42,-30,122,3884.0,3884.0,3883.75,3883.75
2022-09-19 11:30:44,2,252,3883.75,3883.75,3883.75,3883.75
2022-09-19 11:30:46,39,74,3883.75,3884.25,3883.75,3884.25
2022-09-19 11:30:48,5,251,3884.25,3884.5,3884.25,3884.5
2022-09-19 11:30:50,33,89,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:30:52,-28,164,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:30:54,19,69,3884.25,3884.25,3884.25,3884.25
2022-09-19 11:30:56,-14,172,3884.0,3884.25,3884.0,3884.25
2022-09-19 11:30:58,-15,116,3884.0,3884.25,3884.0,3884.25
2022-09-19 11:31:00,-48,394,3884.25,3884.25,3883.5,3883.5
2022-09-19 11:31:02,-28,102,3883.0,3883.0,3883.0,3883.0
2022-09-19 11:31:04,-20,218,3883.0,3883.0,3883.0,3883.0
2022-09-19 11:31:06,-132,779,3883.0,3883.0,3881.75,3881.75
2022-09-19 11:31:08,-43,589,3881.5,3881.75,3881.5,3881.75
2022-09-19 11:31:10,-40,582,3881.5,3881.5,3880.75,3880.75
2022-09-19 11:31:12,-59,429,3881.0,3881.0,3881.0,3881.0
2022-09-19 11:31:14,36,240,3881.0,3881.0,3881.0,3881.0
2022-09-19 11:31:16,17,164,3881.0,3881.0,3881.0,3881.0
2022-09-19 11:31:18,-13,248,3880.75,3881.0,3880.75,3881.0
2022-09-19 11:31:20,13,86,3880.75,3880.75,3880.75,3880.75
2022-09-19 11:31:22,14,219,3881.0,3881.0,3881.0,3881.0
2022-09-19 11:31:24,-13,164,3881.0,3881.0,3880.75,3880.75
2022-09-19 11:31:26,-19,307,3880.5,3880.75,3880.5,3880.75
2022-09-19 11:31:28,0,95,3880.75,3880.75,3880.75,3880.75
2022-09-19 11:31:30,-7,174,3880.75,3880.75,3880.25,3880.25
2022-09-19 11:31:32,-18,162,3880.5,3880.5,3880.25,3880.25
2022-09-19 11:31:34,-136,372,3880.25,3880.25,3879.5,3879.5
2022-09-19 11:31:36,-19,184,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:31:38,-19,139,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:31:40,7,167,3879.25,3879.25,3879.25,3879.25
2022-09-19 11:31:42,27,123,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:31:44,9,108,3879.5,3879.5,3879.25,3879.25
2022-09-19 11:31:46,33,435,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:31:48,14,193,3879.75,3879.75,3879.25,3879.25
2022-09-19 11:31:50,1,128,3879.25,3879.5,3879.25,3879.5
2022-09-19 11:31:52,41,178,3879.25,3880.0,3879.25,3880.0
2022-09-19 11:31:54,55,242,3880.25,3880.5,3880.25,3880.5
2022-09-19 11:31:56,14,185,3880.75,3880.75,3880.75,3880.75
2022-09-19 11:31:58,-35,277,3880.5,3880.5,3880.5,3880.5
2022-09-19 11:32:00,-34,271,3879.75,3879.75,3879.5,3879.5
2022-09-19 11:32:02,27,146,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:32:04,26,99,3879.75,3880.5,3879.75,3880.5
2022-09-19 11:32:06,-4,119,3880.5,3880.5,3880.25,3880.25
2022-09-19 11:32:08,40,213,3881.0,3881.0,3881.0,3881.0
2022-09-19 11:32:10,33,383,3881.0,3881.5,3881.0,3881.5
2022-09-19 11:32:12,54,249,3881.75,3882.0,3881.75,3882.0
2022-09-19 11:32:14,-4,133,3881.75,3881.75,3881.75,3881.75
2022-09-19 11:32:16,2,202,3881.25,3881.25,3881.0,3881.0
2022-09-19 11:32:18,-7,122,3881.25,3881.5,3881.25,3881.5
2022-09-19 11:32:20,-6,174,3881.75,3881.75,3881.75,3881.75
2022-09-19 11:32:22,13,185,3881.25,3881.75,3881.25,3881.75
2022-09-19 11:32:24,40,298,3881.75,3882.0,3881.75,3882.0
2022-09-19 11:32:26,-5,232,3882.5,3882.5,3882.0,3882.0
2022-09-19 11:32:28,-10,81,3882.0,3882.0,3881.75,3881.75
2022-09-19 11:32:30,20,209,3882.0,3882.25,3882.0,3882.25
2022-09-19 11:32:32,2,102,3882.25,3882.25,3882.0,3882.0
2022-09-19 11:32:34,-3,103,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:32:36,-44,122,3882.25,3882.25,3882.0,3882.0
2022-09-19 11:32:38,-24,93,3881.5,3881.5,3881.5,3881.5
2022-09-19 11:32:40,-83,182,3881.25,3881.25,3881.0,3881.0
2022-09-19 11:32:42,-2,11,3881.0,3881.0,3880.75,3880.75
2022-09-19 11:32:44,34,182,3881.0,3881.25,3881.0,3881.25
2022-09-19 11:32:46,8,36,3881.25,3881.25,3881.25,3881.25
2022-09-19 11:32:48,-11,189,3881.5,3881.5,3881.5,3881.5
2022-09-19 11:32:50,-2,53,3881.5,3881.5,3881.5,3881.5
2022-09-19 11:32:52,-27,96,3881.25,3881.25,3881.0,3881.0
2022-09-19 11:32:54,-21,331,3880.75,3881.0,3880.75,3881.0
2022-09-19 11:32:56,97,507,3881.5,3881.5,3881.5,3881.5
2022-09-19 11:32:58,-3,57,3881.75,3881.75,3881.5,3881.5
2022-09-19 11:33:00,-14,118,3881.75,3881.75,3881.5,3881.5
2022-09-19 11:33:02,40,237,3881.5,3881.75,3881.5,3881.75
2022-09-19 11:33:04,-3,48,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:33:06,84,329,3882.25,3883.0,3882.25,3883.0
2022-09-19 11:33:08,-34,266,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:33:10,4,157,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:33:12,-35,279,3882.25,3882.25,3882.0,3882.0
2022-09-19 11:33:14,2,58,3882.5,3882.5,3882.25,3882.25
2022-09-19 11:33:16,-37,119,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:33:18,-26,168,3882.25,3882.25,3881.75,3881.75
2022-09-19 11:33:20,-5,71,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:33:22,-11,68,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:33:24,-10,104,3882.0,3882.0,3881.75,3881.75
2022-09-19 11:33:26,-2,137,3882.0,3882.25,3882.0,3882.25
2022-09-19 11:33:28,-4,193,3882.5,3882.5,3882.5,3882.5
2022-09-19 11:33:30,6,200,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:33:32,9,43,3882.5,3882.75,3882.5,3882.75
2022-09-19 11:33:34,10,163,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:33:36,5,89,3882.75,3883.0,3882.75,3883.0
2022-09-19 11:33:38,25,272,3882.75,3883.25,3882.75,3883.25
2022-09-19 11:33:40,20,142,3883.25,3883.25,3883.25,3883.25
2022-09-19 11:33:42,90,400,3883.5,3884.0,3883.5,3884.0
2022-09-19 11:33:44,-43,245,3883.75,3883.75,3883.5,3883.5
2022-09-19 11:33:46,18,177,3883.5,3883.5,3883.5,3883.5
2022-09-19 11:33:48,-5,87,3883.0,3883.0,3883.0,3883.0
2022-09-19 11:33:50,5,86,3883.0,3883.25,3883.0,3883.25
2022-09-19 11:33:52,-59,216,3883.0,3883.0,3882.5,3882.5
2022-09-19 11:33:54,-23,220,3882.5,3882.5,3882.25,3882.25
2022-09-19 11:33:56,-3,146,3882.25,3882.25,3882.0,3882.0
2022-09-19 11:33:58,28,147,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:00,-21,197,3882.5,3882.5,3882.0,3882.0
2022-09-19 11:34:02,10,56,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:04,-31,133,3882.25,3882.25,3882.0,3882.0
2022-09-19 11:34:06,-32,92,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:08,-4,54,3881.75,3881.75,3881.75,3881.75
2022-09-19 11:34:10,7,111,3881.75,3881.75,3881.75,3881.75
2022-09-19 11:34:12,3,58,3881.75,3882.0,3881.75,3882.0
2022-09-19 11:34:14,6,141,3881.75,3882.25,3881.75,3882.25
2022-09-19 11:34:16,-2,3,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:18,29,216,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:34:20,104,250,3882.75,3882.75,3882.5,3882.5
2022-09-19 11:34:22,-47,118,3882.25,3882.5,3882.25,3882.5
2022-09-19 11:34:24,12,57,3882.0,3882.25,3882.0,3882.25
2022-09-19 11:34:26,-10,126,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:34:28,2,51,3882.5,3882.5,3882.5,3882.5
2022-09-19 11:34:30,20,95,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:34:32,-17,90,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:34:34,-12,102,3882.75,3882.75,3882.5,3882.5
2022-09-19 11:34:36,15,51,3882.75,3882.75,3882.75,3882.75
2022-09-19 11:34:38,-166,541,3882.5,3882.5,3882.0,3882.0
2022-09-19 11:34:40,2,8,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:42,17,294,3882.0,3882.5,3882.0,3882.5
2022-09-19 11:34:44,2,58,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:34:46,-23,139,3882.25,3882.25,3882.25,3882.25
2022-09-19 11:34:48,-37,65,3882.0,3882.0,3882.0,3882.0
2022-09-19 11:34:50,57,131,3881.75,3882.0,3881.75,3882.0
2022-09-19 11:34:52,-10,78,3881.75,3881.75,3881.75,3881.75
2022-09-19 11:34:54,-29,187,3881.5,3881.75,3881.5,3881.75
2022-09-19 11:34:56,-91,240,3881.75,3881.75,3881.5,3881.5
2022-09-19 11:34:58,19,210,3881.0,3881.25,3881.0,3881.25
2022-09-19 11:35:00,5,161,3881.25,3881.25,3881.0,3881.0
2022-09-19 11:35:02,9,144,3881.0,3881.25,3881.0,3881.25
2022-09-19 11:35:04,35,240,3880.75,3881.25,3880.75,3881.25
2022-09-19 11:35:06,-2,14,3880.75,3880.75,3880.75,3880.75
2022-09-19 11:35:08,-47,111,3880.5,3880.5,3880.25,3880.25
2022-09-19 11:35:10,15,209,3880.5,3880.5,3880.25,3880.25
2022-09-19 11:35:12,-8,86,3880.5,3880.5,3880.25,3880.25
2022-09-19 11:35:14,-49,176,3880.25,3880.25,3880.0,3880.0
2022-09-19 11:35:16,-34,258,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:35:18,6,183,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:35:20,34,83,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:35:22,-5,165,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:35:24,28,180,3879.5,3879.75,3879.5,3879.75
2022-09-19 11:35:26,-3,114,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:35:28,-12,143,3879.75,3879.75,3879.5,3879.5
2022-09-19 11:35:30,-6,57,3879.5,3879.5,3879.25,3879.25
2022-09-19 11:35:32,-367,722,3879.0,3879.0,3878.75,3878.75
2022-09-19 11:35:34,-68,282,3878.5,3878.5,3878.5,3878.5
2022-09-19 11:35:36,-17,209,3878.5,3878.5,3878.25,3878.25
2022-09-19 11:35:38,-1,152,3878.25,3878.5,3878.25,3878.5
2022-09-19 11:35:40,-89,592,3878.5,3878.5,3878.0,3878.0
2022-09-19 11:35:42,9,75,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:35:44,-31,198,3878.25,3879.0,3878.25,3879.0
2022-09-19 11:35:46,-51,176,3879.0,3879.0,3879.0,3879.0
2022-09-19 11:35:48,29,213,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:35:50,-23,157,3879.0,3879.0,3878.75,3878.75
2022-09-19 11:35:52,2,66,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:35:54,14,82,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:35:56,12,81,3878.75,3879.0,3878.75,3879.0
2022-09-19 11:35:58,7,115,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:00,-64,240,3878.5,3878.5,3878.0,3878.0
2022-09-19 11:36:02,-33,151,3878.0,3878.0,3877.75,3877.75
2022-09-19 11:36:04,-2,206,3878.0,3878.25,3878.0,3878.25
2022-09-19 11:36:06,37,190,3878.25,3878.5,3878.25,3878.5
2022-09-19 11:36:08,54,220,3878.75,3879.0,3878.75,3879.0
2022-09-19 11:36:10,-43,232,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:12,5,88,3878.75,3878.75,3878.5,3878.5
2022-09-19 11:36:14,80,422,3878.75,3879.25,3878.75,3879.25
2022-09-19 11:36:16,-71,334,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:36:18,-2,55,3879.5,3879.5,3879.5,3879.5
2022-09-19 11:36:20,121,206,3879.75,3880.0,3879.75,3880.0
2022-09-19 11:36:22,25,148,3879.75,3879.75,3879.75,3879.75
2022-09-19 11:36:24,2,42,3879.25,3879.25,3879.25,3879.25
2022-09-19 11:36:26,23,203,3879.25,3879.25,3878.75,3878.75
2022-09-19 11:36:28,7,51,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:30,-72,284,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:32,-21,83,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:34,22,119,3878.5,3878.5,3878.25,3878.25
2022-09-19 11:36:36,0,80,3878.25,3878.25,3878.25,3878.25
2022-09-19 11:36:38,-2,20,3878.25,3878.25,3878.25,3878.25
2022-09-19 11:36:40,18,44,3878.25,3878.25,3878.25,3878.25
2022-09-19 11:36:42,6,95,3878.25,3878.25,3878.25,3878.25
2022-09-19 11:36:44,12,72,3878.25,3878.5,3878.25,3878.5
2022-09-19 11:36:46,6,38,3878.75,3878.75,3878.75,3878.75
2022-09-19 11:36:48,-141,412,3878.5,3878.5,3877.75,3877.75
2022-09-19 11:36:50,-269,682,3877.5,3877.5,3877.25,3877.25
2022-09-19 11:36:52,-45,427,3876.75,3877.0,3876.75,3877.0
2022-09-19 11:36:54,23,199,3876.75,3876.75,3876.75,3876.75
2022-09-19 11:36:56,54,171,3877.5,3877.5,3877.25,3877.25
2022-09-19 11:36:58,13,209,3877.25,3877.75,3877.25,3877.75
2022-09-19 11:37:00,15,161,3877.75,3878.25,3877.75,3878.25
2022-09-19 11:37:02,70,491,3878.5,3878.5,3878.25,3878.25
2022-09-19 11:37:04,-6,118,3878.25,3878.25,3878.0,3878.0
2022-09-19 11:37:06,18,205,3878.0,3878.25,3878.0,3878.25
2022-09-19 11:37:08,-38,123,3877.75,3877.75,3877.5,3877.5
2022-09-19 11:37:10,-44,81,3877.25,3877.25,3877.0,3877.0
2022-09-19 11:37:12,-119,480,3877.0,3877.0,3876.5,3876.5
2022-09-19 11:37:14,-3,396,3876.0,3876.0,3876.0,3876.0
2022-09-19 11:37:16,-28,237,3876.0,3876.0,3876.0,3876.0
2022-09-19 11:37:18,18,137,3876.0,3876.0,3876.0,3876.0
2022-09-19 11:37:20,3,172,3876.25,3876.25,3876.25,3876.25
2022-09-19 11:37:22,2,115,3876.25,3876.25,3876.25,3876.25
2022-09-19 11:37:24,-11,307,3876.0,3876.25,3876.0,3876.25
2022-09-19 11:37:26,-7,215,3876.5,3876.5,3876.25,3876.25
2022-09-19 11:37:28,-18,67,3876.0,3876.0,3876.0,3876.0
2022-09-19 11:37:30,40,162,3876.5,3876.5,3876.5,3876.5
2022-09-19 11:37:32,21,579,3876.5,3876.5,3876.0,3876.0
2022-09-19 11:37:34,7,277,3876.0,3876.0,3876.0,3876.0
2022-09-19 11:37:36,-19,133,3876.0,3876.0,3875.75,3875.75
2022-09-19 11:37:38,-1,113,3875.75,3876.0,3875.75,3876.0
2022-09-19 11:37:40,-9,49,3875.5,3875.5,3875.5,3875.5
2022-09-19 11:37:42,-396,981,3875.5,3875.5,3875.0,3875.0
2022-09-19 11:37:44,19,437,3875.0,3875.0,3875.0,3875.0
2022-09-19 11:37:46,27,231,3875.0,3875.0,3874.75,3874.75
2022-09-19 11:37:48,13,128,3874.75,3875.0,3874.75,3875.0
2022-09-19 11:37:50,59,192,3875.0,3875.5,3875.0,3875.5
2022-09-19 11:37:52,5,147,3875.5,3875.5,3875.5,3875.5
2022-09-19 11:37:54,8,56,3875.25,3875.25,3875.25,3875.25
2022-09-19 11:37:56,-9,158,3875.25,3875.25,3875.25,3875.25
2022-09-19 11:37:58,3,124,3875.5,3875.5,3875.5,3875.5
2022-09-19 11:38:00,17,65,3875.25,3875.25,3875.25,3875.25
